date	plot	subplot	plant	inflor	height_cm	buds_1	open_1	nr_1	buds_2	open_2	nr_2	buds_3	open_3	nr_3	buds_4	open_4	nr_4	buds_5	open_5	nr_5	buds_6	open_6	nr_6	buds_7	open_7	nr_7	buds_8	open_8	nr_8	buds_9	open_9	nr_9	buds_10	open_10	nr_10	eggs_delia_flies	eggs_small_flies	eggs_total	flowers_with_eggs	notes	plotid	plantid	julian	open	buds	water	snow	water4
2018-06-29T00:00:00Z	5	B	22	1	NA	10	4	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5B	5B22	180	4	10	Control	Early	Mock rainout
2018-07-05T00:00:00Z	5	B	22	1	NA	7	3	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	5B	5B22	186	3	7	Control	Early	Mock rainout
2018-07-09T00:00:00Z	5	B	22	1	NA	2	3	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	5B	5B22	190	3	2	Control	Early	Mock rainout
2018-07-16T00:00:00Z	5	B	22	1	36	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	5B	5B22	197	0	0	Control	Early	Mock rainout
2018-07-20T00:00:00Z	5	B	22	1	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	5B	5B22	201	0	0	Control	Early	Mock rainout
2018-07-25T00:00:00Z	5	B	22	1	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5B	5B22	206	0	0	Control	Early	Mock rainout
2018-06-27T00:00:00Z	5	B	22	1	37	12	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	3	NR	5B	5B22	178	9	12	Control	Early	Mock rainout
2018-06-15T00:00:00Z	5	B	23	1	24	16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5B	5B23	166	0	16	Control	Early	Mock rainout
2018-06-15T00:00:00Z	5	B	23	1	NA	7	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5B	5B23	166	0	7	Control	Early	Mock rainout
2018-06-18T00:00:00Z	5	B	23	1	23	15	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5B	5B23	169	1	15	Control	Early	Mock rainout
2018-06-20T00:00:00Z	5	B	23	1	25	21	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5B	5B23	171	5	21	Control	Early	Mock rainout
2018-06-21T00:00:00Z	5	B	23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	5B	5B23	172	0	0	Control	Early	Mock rainout
2018-06-22T00:00:00Z	5	B	23	1	NA	8	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5B	5B23	173	3	8	Control	Early	Mock rainout
2018-06-25T00:00:00Z	5	B	23	1	NA	10	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5B	5B23	176	4	10	Control	Early	Mock rainout
2018-06-29T00:00:00Z	5	B	23	1	NA	3	4	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5B	5B23	180	4	3	Control	Early	Mock rainout
2018-07-09T00:00:00Z	5	B	23	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SF	5B	5B23	190	0	0	Control	Early	Mock rainout
2018-07-16T00:00:00Z	5	B	23	1	28	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	5B	5B23	197	0	0	Control	Early	Mock rainout
2018-07-20T00:00:00Z	5	B	23	1	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	5B	5B23	201	0	0	Control	Early	Mock rainout
2018-07-25T00:00:00Z	5	B	23	1	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5B	5B23	206	0	0	Control	Early	Mock rainout
2018-06-27T00:00:00Z	5	B	23	1	23	4	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	5B	5B23	178	9	4	Control	Early	Mock rainout
2018-06-27T00:00:00Z	6	B	25	1	24	2	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	6B	6B25	178	0	2	Reduction	Normal	Reduction
2018-07-05T00:00:00Z	6	B	25	1	NA	9	2	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	NA	6B	6B25	186	2	9	Reduction	Normal	Reduction
2018-07-09T00:00:00Z	6	B	25	1	NA	3	4	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6B	6B25	190	4	3	Reduction	Normal	Reduction
2018-07-11T00:00:00Z	6	B	25	1	NA	2	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6B	6B25	192	0	2	Reduction	Normal	Reduction
2018-07-20T00:00:00Z	6	B	25	1	NA	2	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	6B	6B25	201	0	2	Reduction	Normal	Reduction
2018-07-25T00:00:00Z	6	B	25	1	NA	4	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6B	6B25	206	0	4	Reduction	Normal	Reduction
2018-07-31T00:00:00Z	6	B	25	1	NA	11	2	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	1	1	NA	6B	6B25	212	2	11	Reduction	Normal	Reduction
2018-08-15T00:00:00Z	6	B	25	1	NA	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	6B	6B25	227	0	1	Reduction	Normal	Reduction
2018-06-10T00:00:00Z	4	D	26	NA	NA	8	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4D	4D26	161	0	8	Reduction	Early	Reduction
2018-06-15T00:00:00Z	4	D	26	1	NA	13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4D	4D26	166	0	13	Reduction	Early	Reduction
2018-06-15T00:00:00Z	4	D	26	1	28	15	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4D	4D26	166	1	15	Reduction	Early	Reduction
2018-06-18T00:00:00Z	4	D	26	1	29	6	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	4D	4D26	169	3	6	Reduction	Early	Reduction
2018-06-20T00:00:00Z	4	D	26	1	31	19	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	4D	4D26	171	6	19	Reduction	Early	Reduction
2018-06-22T00:00:00Z	4	D	26	1	NA	10	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4D	4D26	173	3	10	Reduction	Early	Reduction
2018-06-25T00:00:00Z	4	D	26	1	NA	7	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	4D	4D26	176	3	7	Reduction	Early	Reduction
2018-06-27T00:00:00Z	4	D	26	1	29	13	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	4D	4D26	178	6	13	Reduction	Early	Reduction
2018-07-02T00:00:00Z	4	D	26	1	NA	1	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	4D	4D26	183	1	1	Reduction	Early	Reduction
2018-07-06T00:00:00Z	4	D	26	1	NA	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4D	4D26	187	1	0	Reduction	Early	Reduction
2018-07-16T00:00:00Z	4	D	26	1	27.5	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	4D	4D26	197	0	0	Reduction	Early	Reduction
2018-07-20T00:00:00Z	4	D	26	1	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	4D	4D26	201	0	0	Reduction	Early	Reduction
2018-07-25T00:00:00Z	4	D	26	1	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4D	4D26	206	0	0	Reduction	Early	Reduction
2018-06-20T00:00:00Z	5	B	26	1	24.5	16	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5B	5B26	171	2	16	Control	Early	Mock rainout
2018-06-15T00:00:00Z	6	B	26	1	22.5	11	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6B	6B26	166	0	11	Reduction	Normal	Reduction
2018-06-15T00:00:00Z	6	B	26	1	NA	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6B	6B26	166	0	1	Reduction	Normal	Reduction
2018-06-18T00:00:00Z	6	B	26	1	22	6	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6B	6B26	169	1	6	Reduction	Normal	Reduction
2018-06-21T00:00:00Z	6	B	26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	6B	6B26	172	0	0	Reduction	Normal	Reduction
2018-06-22T00:00:00Z	6	B	26	1	NA	12	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6B	6B26	173	4	12	Reduction	Normal	Reduction
2018-06-25T00:00:00Z	6	B	26	1	NA	13	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6B	6B26	176	7	13	Reduction	Normal	Reduction
2018-06-27T00:00:00Z	6	B	26	1	25	15	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	NA	6B	6B26	178	3	15	Reduction	Normal	Reduction
2018-06-29T00:00:00Z	6	B	26	1	NA	9	4	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6B	6B26	180	4	9	Reduction	Normal	Reduction
2018-07-05T00:00:00Z	6	B	26	1	NA	0	2	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	6B	6B26	186	2	0	Reduction	Normal	Reduction
2018-07-09T00:00:00Z	6	B	26	1	NA	0	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6B	6B26	190	1	0	Reduction	Normal	Reduction
2018-07-11T00:00:00Z	6	B	26	1	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6B	6B26	192	0	0	Reduction	Normal	Reduction
2018-07-25T00:00:00Z	6	B	26	1	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6B	6B26	206	0	0	Reduction	Normal	Reduction
2018-06-22T00:00:00Z	6	B	27	1	NA	7	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6B	6B27	173	0	7	Reduction	Normal	Reduction
2018-06-25T00:00:00Z	6	B	27	1	NA	9	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6B	6B27	176	0	9	Reduction	Normal	Reduction
2018-06-27T00:00:00Z	6	B	27	1	23	16	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6B	6B27	178	5	16	Reduction	Normal	Reduction
2018-06-29T00:00:00Z	6	B	27	1	NA	10	8	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6B	6B27	180	8	10	Reduction	Normal	Reduction
2018-07-05T00:00:00Z	6	B	27	1	NA	0	4	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	6B	6B27	186	4	0	Reduction	Normal	Reduction
2018-07-09T00:00:00Z	6	B	27	1	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6B	6B27	190	0	0	Reduction	Normal	Reduction
2018-07-11T00:00:00Z	6	B	27	1	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6B	6B27	192	0	0	Reduction	Normal	Reduction
2018-07-16T00:00:00Z	6	B	27	1	24.5	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	6B	6B27	197	0	0	Reduction	Normal	Reduction
2018-07-20T00:00:00Z	6	B	27	1	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	6B	6B27	201	0	0	Reduction	Normal	Reduction
2018-07-31T00:00:00Z	1	D	28	2	NA	6	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	1D	1D28	212	1	6	Reduction	Normal	Reduction
2018-07-11T00:00:00Z	4	D	28	1	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	4D	4D28	192	0	0	Reduction	Early	Reduction
2018-06-25T00:00:00Z	6	B	28	1	NA	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6B	6B28	176	0	1	Reduction	Normal	Reduction
2018-06-27T00:00:00Z	6	B	28	1	27	3	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6B	6B28	178	0	3	Reduction	Normal	Reduction
2018-06-29T00:00:00Z	6	B	28	1	NA	5	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6B	6B28	180	1	5	Reduction	Normal	Reduction
2018-07-05T00:00:00Z	6	B	28	1	NA	11	9	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	6B	6B28	186	9	11	Reduction	Normal	Reduction
2018-07-09T00:00:00Z	6	B	28	1	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	plant broken	6B	6B28	190	0	0	Reduction	Normal	Reduction
2018-07-11T00:00:00Z	6	B	28	1	NA	0	4	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	6B	6B28	192	4	0	Reduction	Normal	Reduction
2018-07-16T00:00:00Z	6	B	28	1	38	0	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	6B	6B28	197	2	0	Reduction	Normal	Reduction
2018-07-20T00:00:00Z	6	B	28	1	NA	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	6B	6B28	201	1	0	Reduction	Normal	Reduction
2018-07-25T00:00:00Z	6	B	28	1	NA	2	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6B	6B28	206	0	2	Reduction	Normal	Reduction
2018-07-31T00:00:00Z	6	B	28	1	NA	6	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6B	6B28	212	0	6	Reduction	Normal	Reduction
2018-08-07T00:00:00Z	6	B	28	1	NA	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6B	6B28	219	2	2	Reduction	Normal	Reduction
2018-08-10T00:00:00Z	6	B	28	1	NA	1	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	6B	6B28	222	2	1	Reduction	Normal	Reduction
2018-08-15T00:00:00Z	6	B	28	1	NA	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	NA	NA	6B	6B28	227	1	0	Reduction	Normal	Reduction
2018-08-24T00:00:00Z	6	B	28	1	NA	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6B	6B28	236	0	1	Reduction	Normal	Reduction
2018-07-06T00:00:00Z	1	C	29	2	NA	16	6	2	13	4	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1C	1C29	187	10	29	Control	Normal	Mock rainout
2018-06-22T00:00:00Z	1	D	29	1	NA	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1D	1D29	173	0	1	Reduction	Normal	Reduction
2018-07-02T00:00:00Z	1	D	29	2	NA	17	3	1	21	8	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	1D	1D29	183	11	38	Reduction	Normal	Reduction
2018-07-09T00:00:00Z	1	D	29	2	NA	10	10	5	11	10	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	1D	1D29	190	20	21	Reduction	Normal	Reduction
2018-07-16T00:00:00Z	1	D	29	2	35	2	2	0	1	4	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	1D	1D29	197	6	3	Reduction	Normal	Reduction
2018-07-20T00:00:00Z	1	D	29	2	NA	1	0	NA	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1D	1D29	201	0	2	Reduction	Normal	Reduction
2018-07-20T00:00:00Z	1	D	29	2	NA	1	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	1D	1D29	201	1	1	Reduction	Normal	Reduction
2018-06-29T00:00:00Z	1	D	29	1	NA	23	1	0	16	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"eggs-- no number listed, just a note that says ""eggs"""	1D	1D29	180	1	39	Reduction	Normal	Reduction
2018-08-07T00:00:00Z	1	D	29	2	NA	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1D	1D29	219	1	0	Reduction	Normal	Reduction
2018-08-10T00:00:00Z	1	D	29	2	NA	2	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1D	1D29	222	0	2	Reduction	Normal	Reduction
