plantid	plot	other_notes	subplot	flowering	plant	date	rosettes	r1_longest	r1_leaves	r2_longest	r2_leaves	r3_longest	r3_leaves	r4_longest	r4_leaves	r5_longest	r5_leaves	r6_longest	r6_leaves	plotid	year	notes	n_rosettes	discard	separate	modify	plantid_new	transition_fixed	status_18_fixed	status_20_fixed	modified	status	flowered	survived	water	water4	sun_time	sun_date	warm_time	warm_date	snow	melt_date	snow_new	melt_time	sun_date_normal_mean	melt_offset	water_begin	water_end	last_day	precip_prewater_mm	precip_postwater_mm	precip_est_mm
1A257	1	NA	A	n	257	2019-06-25T00:00:00Z	one_or_more	39	15	42	25	NA	NA	NA	NA	NA	NA	NA	NA	1A	2019	blank	2				NA	vegetative > vegetative > flowering	vegetative	flowering	FALSE	vegetative	1	1	Addition	Addition	2019-06-06T17:00:00Z	157	2019-06-06T15:00:00Z	157	Normal	157	normal	2019-06-06T18:00:00Z	157.75	-0.75	175	227	219	18.420841963803518	103.20513324528179	121.62597520908531
2B81	2	ts	B	n	81	2019-06-24T00:00:00Z	one_or_more	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2B	2019	ts	5				NA	vegetative > vegetative > flowering	vegetative	flowering	FALSE	vegetative	1	1	Control	Mock rainout	2019-06-09T15:00:00Z	160	2019-06-08T20:00:00Z	159	Normal	160	normal	2019-06-09T18:00:00Z	157.75	2.25	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853
2B82	2	nf	B	blank	82	2019-06-24T00:00:00Z	blank	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2B	2019	nf	NA				NA	vegetative > dead_nf > dead_nf	vegetative	dead_nf	FALSE	dead_nf	0	0	Control	Mock rainout	2019-06-09T15:00:00Z	160	2019-06-08T20:00:00Z	159	Normal	160	normal	2019-06-09T18:00:00Z	157.75	2.25	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853
2B83	2	L of tag	B	n	83	2019-06-24T00:00:00Z	one_or_more	32	28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2B	2019	blank	1				NA	vegetative > vegetative > flowering	vegetative	flowering	FALSE	vegetative	1	1	Control	Mock rainout	2019-06-09T15:00:00Z	160	2019-06-08T20:00:00Z	159	Normal	160	normal	2019-06-09T18:00:00Z	157.75	2.25	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853
2B84	2	NA	B	y	84	2019-06-24T00:00:00Z	blank	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2B	2019	blank	NA				NA	vegetative > flowering > flowering	vegetative	flowering	FALSE	flowering	1	1	Control	Mock rainout	2019-06-09T15:00:00Z	160	2019-06-08T20:00:00Z	159	Normal	160	normal	2019-06-09T18:00:00Z	157.75	2.25	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853
2B85	2	NA	B	n	85	2019-06-24T00:00:00Z	one_or_more	25	26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2B	2019	blank	1				NA	vegetative > vegetative > flowering	vegetative	flowering	FALSE	vegetative	1	1	Control	Mock rainout	2019-06-09T15:00:00Z	160	2019-06-08T20:00:00Z	159	Normal	160	normal	2019-06-09T18:00:00Z	157.75	2.25	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853
2B86	2	ID ; ts	B	n	86	2019-06-24T00:00:00Z	blank	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2B	2019	ts	NA				NA	vegetative > vegetative > flowering	vegetative	flowering	FALSE	vegetative	1	1	Control	Mock rainout	2019-06-09T15:00:00Z	160	2019-06-08T20:00:00Z	159	Normal	160	normal	2019-06-09T18:00:00Z	157.75	2.25	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853
2B87	2	R of tag	B	y	87	2019-07-10T00:00:00Z	one_or_more	15	10	27	13	36	27	NA	NA	NA	NA	NA	NA	2B	2019	blank	3				NA	flowering > flowering > vegetative	flowering	vegetative	FALSE	flowering	0	1	Control	Mock rainout	2019-06-09T15:00:00Z	160	2019-06-08T20:00:00Z	159	Normal	160	normal	2019-06-09T18:00:00Z	157.75	2.25	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853
2B88	2	nf	B	blank	88	2019-06-24T00:00:00Z	blank	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2B	2019	nf	NA				NA	vegetative > dead_nf > dead_nf	vegetative	dead_nf	FALSE	dead_nf	0	0	Control	Mock rainout	2019-06-09T15:00:00Z	160	2019-06-08T20:00:00Z	159	Normal	160	normal	2019-06-09T18:00:00Z	157.75	2.25	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853
2B89	2	L of tag	B	n	89	2019-06-24T00:00:00Z	one_or_more	35	19	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2B	2019	blank	1				NA	vegetative > vegetative > flowering	vegetative	flowering	FALSE	vegetative	1	1	Control	Mock rainout	2019-06-09T15:00:00Z	160	2019-06-08T20:00:00Z	159	Normal	160	normal	2019-06-09T18:00:00Z	157.75	2.25	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853
2B90	2	nf	B	blank	90	2019-06-24T00:00:00Z	blank	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2B	2019	nf	NA				NA	vegetative > dead_nf > dead_nf	vegetative	dead_nf	FALSE	dead_nf	0	0	Control	Mock rainout	2019-06-09T15:00:00Z	160	2019-06-08T20:00:00Z	159	Normal	160	normal	2019-06-09T18:00:00Z	157.75	2.25	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853
2B91	2	tagnf	B	blank	91	2019-06-24T00:00:00Z	blank	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2B	2019	tagnf	NA				NA	flowering > dead_nf > dead_nf	flowering	dead_nf	FALSE	dead_nf	0	0	Control	Mock rainout	2019-06-09T15:00:00Z	160	2019-06-08T20:00:00Z	159	Normal	160	normal	2019-06-09T18:00:00Z	157.75	2.25	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853
2B92	2	NA	B	y	92	2019-07-19T00:00:00Z	blank	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2B	2019	blank	NA				NA	vegetative > flowering > flowering	vegetative	flowering	FALSE	flowering	1	1	Control	Mock rainout	2019-06-09T15:00:00Z	160	2019-06-08T20:00:00Z	159	Normal	160	normal	2019-06-09T18:00:00Z	157.75	2.25	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853
2B93	2	above tag; 2ts	B	n	93	2019-06-24T00:00:00Z	one_or_more	38	40	31	40	NA	NA	NA	NA	NA	NA	NA	NA	2B	2019	ts	4				NA	vegetative > vegetative > vegetative	vegetative	vegetative	FALSE	vegetative	0	1	Control	Mock rainout	2019-06-09T15:00:00Z	160	2019-06-08T20:00:00Z	159	Normal	160	normal	2019-06-09T18:00:00Z	157.75	2.25	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853
2B94	2	dead	B	n	94	2019-06-24T00:00:00Z	zero	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2B	2019	dead	0				NA	flowering > dead_nf > dead_nf	flowering	dead_nf	FALSE	dead_nf	0	0	Control	Mock rainout	2019-06-09T15:00:00Z	160	2019-06-08T20:00:00Z	159	Normal	160	normal	2019-06-09T18:00:00Z	157.75	2.25	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853
2B95	2	NA	B	n	95	2019-06-24T00:00:00Z	one_or_more	24	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2B	2019	blank	1				NA	vegetative > vegetative > dead_nf	vegetative	dead_nf	FALSE	vegetative	0	0	Control	Mock rainout	2019-06-09T15:00:00Z	160	2019-06-08T20:00:00Z	159	Normal	160	normal	2019-06-09T18:00:00Z	157.75	2.25	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853
2B96	2	dead	B	n	96	2019-06-24T00:00:00Z	zero	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2B	2019	dead	0				NA	vegetative > dead_nf > dead_nf	vegetative	dead_nf	FALSE	dead_nf	0	0	Control	Mock rainout	2019-06-09T15:00:00Z	160	2019-06-08T20:00:00Z	159	Normal	160	normal	2019-06-09T18:00:00Z	157.75	2.25	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853
2B97	2	r of tag	B	n	97	2019-06-24T00:00:00Z	one_or_more	30	17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2B	2019	blank	1				NA	vegetative > vegetative > flowering	vegetative	flowering	FALSE	vegetative	1	1	Control	Mock rainout	2019-06-09T15:00:00Z	160	2019-06-08T20:00:00Z	159	Normal	160	normal	2019-06-09T18:00:00Z	157.75	2.25	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853
2B98	2	nf	B	blank	98	2019-06-24T00:00:00Z	blank	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2B	2019	nf	NA				NA	flowering > dead_nf > dead_nf	flowering	dead_nf	FALSE	dead_nf	0	0	Control	Mock rainout	2019-06-09T15:00:00Z	160	2019-06-08T20:00:00Z	159	Normal	160	normal	2019-06-09T18:00:00Z	157.75	2.25	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853
2B99	2	NA	B	y	99	2019-06-24T00:00:00Z	blank	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2B	2019	blank	NA				NA	vegetative > flowering > dead_nf	vegetative	dead_nf	FALSE	flowering	0	0	Control	Mock rainout	2019-06-09T15:00:00Z	160	2019-06-08T20:00:00Z	159	Normal	160	normal	2019-06-09T18:00:00Z	157.75	2.25	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853
2B100	2	dead	B	n	100	2019-06-24T00:00:00Z	zero	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2B	2019	dead	0				NA	vegetative > dead_nf > dead_nf	vegetative	dead_nf	FALSE	dead_nf	0	0	Control	Mock rainout	2019-06-09T15:00:00Z	160	2019-06-08T20:00:00Z	159	Normal	160	normal	2019-06-09T18:00:00Z	157.75	2.25	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853
2B126	2	plant down from tag	B	n	126	2019-06-24T00:00:00Z	one_or_more	25	19	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2B	2019	blank	1				NA	vegetative > vegetative > vegetative	vegetative	vegetative	FALSE	vegetative	0	1	Control	Mock rainout	2019-06-09T15:00:00Z	160	2019-06-08T20:00:00Z	159	Normal	160	normal	2019-06-09T18:00:00Z	157.75	2.25	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853
2B129	2	nf	B	blank	129	2019-06-24T00:00:00Z	one_or_more	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2B	2019	nf	2				NA	flowering > dead_nf > dead_nf	flowering	dead_nf	FALSE	dead_nf	0	0	Control	Mock rainout	2019-06-09T15:00:00Z	160	2019-06-08T20:00:00Z	159	Normal	160	normal	2019-06-09T18:00:00Z	157.75	2.25	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853
2B130	2	NA	B	y	130	2019-06-24T00:00:00Z	blank	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2B	2019	blank	NA				NA	vegetative > flowering > dead_nf	vegetative	dead_nf	FALSE	flowering	0	0	Control	Mock rainout	2019-06-09T15:00:00Z	160	2019-06-08T20:00:00Z	159	Normal	160	normal	2019-06-09T18:00:00Z	157.75	2.25	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853
2B131	2	NA	B	n	131	2019-06-24T00:00:00Z	one_or_more	32	33	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2B	2019	blank	1				NA	vegetative > vegetative > vegetative	vegetative	vegetative	FALSE	vegetative	0	1	Control	Mock rainout	2019-06-09T15:00:00Z	160	2019-06-08T20:00:00Z	159	Normal	160	normal	2019-06-09T18:00:00Z	157.75	2.25	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853
2B132	2	tagnf	B	blank	132	2019-06-24T00:00:00Z	blank	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2B	2019	tagnf	NA				NA	vegetative > tagnf > tagnf	vegetative	tagnf	FALSE	tagnf	NA	NA	Control	Mock rainout	2019-06-09T15:00:00Z	160	2019-06-08T20:00:00Z	159	Normal	160	normal	2019-06-09T18:00:00Z	157.75	2.25	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853
2B133	2	nf	B	blank	133	2019-06-24T00:00:00Z	blank	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2B	2019	nf	NA				NA	vegetative > dead_nf > dead_nf	vegetative	dead_nf	FALSE	dead_nf	0	0	Control	Mock rainout	2019-06-09T15:00:00Z	160	2019-06-08T20:00:00Z	159	Normal	160	normal	2019-06-09T18:00:00Z	157.75	2.25	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853
2B134	2	NA	B	n	134	2019-06-24T00:00:00Z	one_or_more	30	28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2B	2019	blank	1				NA	vegetative > vegetative > vegetative	vegetative	vegetative	FALSE	vegetative	0	1	Control	Mock rainout	2019-06-09T15:00:00Z	160	2019-06-08T20:00:00Z	159	Normal	160	normal	2019-06-09T18:00:00Z	157.75	2.25	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853
2B135	2	up from tag	B	n	135	2019-06-24T00:00:00Z	blank	27	15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2B	2019	blank	NA				NA	vegetative > vegetative > tagnf	vegetative	tagnf	FALSE	vegetative	NA	NA	Control	Mock rainout	2019-06-09T15:00:00Z	160	2019-06-08T20:00:00Z	159	Normal	160	normal	2019-06-09T18:00:00Z	157.75	2.25	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853
2B136	2	nf	B	blank	136	2019-06-24T00:00:00Z	blank	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2B	2019	nf	NA		census20 leaf20		NA	vegetative > dead_nf > dead_nf	vegetative	dead_nf	FALSE	dead_nf	0	0	Control	Mock rainout	2019-06-09T15:00:00Z	160	2019-06-08T20:00:00Z	159	Normal	160	normal	2019-06-09T18:00:00Z	157.75	2.25	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853
2B137	2	nf	B	blank	137	2019-06-24T00:00:00Z	blank	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2B	2019	nf	NA				NA	vegetative > vegetative > vegetative	vegetative	vegetative	FALSE	vegetative	0	1	Control	Mock rainout	2019-06-09T15:00:00Z	160	2019-06-08T20:00:00Z	159	Normal	160	normal	2019-06-09T18:00:00Z	157.75	2.25	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853
2B138	2	NA	B	n	138	2019-06-24T00:00:00Z	one_or_more	36	37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2B	2019	blank	1				NA	vegetative > vegetative > flowering	vegetative	flowering	FALSE	vegetative	1	1	Control	Mock rainout	2019-06-09T15:00:00Z	160	2019-06-08T20:00:00Z	159	Normal	160	normal	2019-06-09T18:00:00Z	157.75	2.25	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853
2B177	2	NA	B	y	177	2019-06-24T00:00:00Z	blank	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2B	2019	blank	NA				NA	vegetative > flowering > dead_nf	vegetative	dead_nf	FALSE	flowering	0	0	Control	Mock rainout	2019-06-09T15:00:00Z	160	2019-06-08T20:00:00Z	159	Normal	160	normal	2019-06-09T18:00:00Z	157.75	2.25	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853
2B178	2	ID ts	B	n	178	2019-06-24T00:00:00Z	blank	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2B	2019	ts	NA				NA	vegetative > vegetative > flowering	vegetative	flowering	FALSE	vegetative	1	1	Control	Mock rainout	2019-06-09T15:00:00Z	160	2019-06-08T20:00:00Z	159	Normal	160	normal	2019-06-09T18:00:00Z	157.75	2.25	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853
2B179	2	NA	B	n	179	2019-06-24T00:00:00Z	one_or_more	23	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2B	2019	blank	1				NA	vegetative > vegetative > vegetative	vegetative	vegetative	FALSE	vegetative	0	1	Control	Mock rainout	2019-06-09T15:00:00Z	160	2019-06-08T20:00:00Z	159	Normal	160	normal	2019-06-09T18:00:00Z	157.75	2.25	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853
2B180	2	NA	B	n	180	2019-06-24T00:00:00Z	one_or_more	22	24	24	13	27	13	NA	NA	NA	NA	NA	NA	2B	2019	blank	3				NA	vegetative > vegetative > flowering	vegetative	flowering	FALSE	vegetative	1	1	Control	Mock rainout	2019-06-09T15:00:00Z	160	2019-06-08T20:00:00Z	159	Normal	160	normal	2019-06-09T18:00:00Z	157.75	2.25	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853
2B181	2	below tag	B	n	181	2019-06-24T00:00:00Z	one_or_more	33	11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2B	2019	blank	1				NA	vegetative > vegetative > tagnf	vegetative	tagnf	FALSE	vegetative	NA	NA	Control	Mock rainout	2019-06-09T15:00:00Z	160	2019-06-08T20:00:00Z	159	Normal	160	normal	2019-06-09T18:00:00Z	157.75	2.25	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853
2B182	2	NA	B	n	182	2019-06-24T00:00:00Z	one_or_more	25	16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2B	2019	blank	1				NA	vegetative > vegetative > vegetative	vegetative	vegetative	FALSE	vegetative	0	1	Control	Mock rainout	2019-06-09T15:00:00Z	160	2019-06-08T20:00:00Z	159	Normal	160	normal	2019-06-09T18:00:00Z	157.75	2.25	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853
2B183	2	NA	B	n	183	2019-06-24T00:00:00Z	indist	27	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2B	2019	blank	NA				NA	vegetative > vegetative > flowering	vegetative	flowering	FALSE	vegetative	1	1	Control	Mock rainout	2019-06-09T15:00:00Z	160	2019-06-08T20:00:00Z	159	Normal	160	normal	2019-06-09T18:00:00Z	157.75	2.25	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853
2B184	2	NA	B	n	184	2019-06-24T00:00:00Z	one_or_more	34	15	42	32	NA	NA	NA	NA	NA	NA	NA	NA	2B	2019	blank	2				NA	vegetative > vegetative > flowering	vegetative	flowering	FALSE	vegetative	1	1	Control	Mock rainout	2019-06-09T15:00:00Z	160	2019-06-08T20:00:00Z	159	Normal	160	normal	2019-06-09T18:00:00Z	157.75	2.25	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853
2B185	2	NA	B	n	185	2019-06-24T00:00:00Z	one_or_more	29	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2B	2019	blank	1				NA	vegetative > vegetative > flowering	vegetative	flowering	FALSE	vegetative	1	1	Control	Mock rainout	2019-06-09T15:00:00Z	160	2019-06-08T20:00:00Z	159	Normal	160	normal	2019-06-09T18:00:00Z	157.75	2.25	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853
2B186	2	bottom r of tag	B	n	186	2019-06-24T00:00:00Z	one_or_more	21	11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2B	2019	blank	1				NA	vegetative > vegetative > flowering	vegetative	flowering	FALSE	vegetative	1	1	Control	Mock rainout	2019-06-09T15:00:00Z	160	2019-06-08T20:00:00Z	159	Normal	160	normal	2019-06-09T18:00:00Z	157.75	2.25	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853
2B187	2	NA	B	n	187	2019-06-24T00:00:00Z	one_or_more	24	23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2B	2019	blank	1				NA	vegetative > vegetative > vegetative	vegetative	vegetative	FALSE	vegetative	0	1	Control	Mock rainout	2019-06-09T15:00:00Z	160	2019-06-08T20:00:00Z	159	Normal	160	normal	2019-06-09T18:00:00Z	157.75	2.25	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853
2B188	2	up from tag	B	n	188	2019-06-24T00:00:00Z	one_or_more	28	36	22	14	NA	NA	NA	NA	NA	NA	NA	NA	2B	2019	blank	4				NA	vegetative > vegetative > flowering	vegetative	flowering	FALSE	vegetative	1	1	Control	Mock rainout	2019-06-09T15:00:00Z	160	2019-06-08T20:00:00Z	159	Normal	160	normal	2019-06-09T18:00:00Z	157.75	2.25	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853
2B189	2	tagnf	B	blank	189	2019-06-24T00:00:00Z	blank	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2B	2019	tagnf	NA				NA	vegetative > vegetative > flowering	vegetative	flowering	FALSE	vegetative	1	1	Control	Mock rainout	2019-06-09T15:00:00Z	160	2019-06-08T20:00:00Z	159	Normal	160	normal	2019-06-09T18:00:00Z	157.75	2.25	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853
2B190	2	NA	B	n	190	2019-06-24T00:00:00Z	one_or_more	35	49	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2B	2019	blank	1				NA	vegetative > vegetative > flowering	vegetative	flowering	FALSE	vegetative	1	1	Control	Mock rainout	2019-06-09T15:00:00Z	160	2019-06-08T20:00:00Z	159	Normal	160	normal	2019-06-09T18:00:00Z	157.75	2.25	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853
2B191	2	chewed	B	n	191	2019-06-24T00:00:00Z	zero	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2B	2019	chewed	0				NA	flowering > vegetative > vegetative	flowering	vegetative	FALSE	vegetative	0	1	Control	Mock rainout	2019-06-09T15:00:00Z	160	2019-06-08T20:00:00Z	159	Normal	160	normal	2019-06-09T18:00:00Z	157.75	2.25	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853
2B192	2	nf	B	blank	192	2019-06-24T00:00:00Z	blank	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2B	2019	nf	NA				NA	vegetative > dead_nf > dead_nf	vegetative	dead_nf	FALSE	dead_nf	0	0	Control	Mock rainout	2019-06-09T15:00:00Z	160	2019-06-08T20:00:00Z	159	Normal	160	normal	2019-06-09T18:00:00Z	157.75	2.25	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853
2B193	2	tagnf	B	blank	193	2019-06-24T00:00:00Z	blank	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2B	2019	tagnf	NA				NA	vegetative > tagnf > dead_nf	vegetative	dead_nf	FALSE	tagnf	0	0	Control	Mock rainout	2019-06-09T15:00:00Z	160	2019-06-08T20:00:00Z	159	Normal	160	normal	2019-06-09T18:00:00Z	157.75	2.25	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853
2B194	2	NA	B	n	194	2019-06-24T00:00:00Z	one_or_more	23	13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2B	2019	blank	1		volatiles20		NA	vegetative > vegetative > vegetative	vegetative	vegetative	FALSE	vegetative	0	1	Control	Mock rainout	2019-06-09T15:00:00Z	160	2019-06-08T20:00:00Z	159	Normal	160	normal	2019-06-09T18:00:00Z	157.75	2.25	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853
2B195	2	dead	B	n	195	2019-06-24T00:00:00Z	zero	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2B	2019	dead	0		census20 pheno20 floral20 volatiles20 seeds20		NA	flowering > dead_nf > dead_nf	flowering	dead_nf	FALSE	dead_nf	0	0	Control	Mock rainout	2019-06-09T15:00:00Z	160	2019-06-08T20:00:00Z	159	Normal	160	normal	2019-06-09T18:00:00Z	157.75	2.25	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853
2B196	2	dead	B	n	196	2019-06-24T00:00:00Z	zero	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2B	2019	dead	0		census20		NA	vegetative > dead_nf > dead_nf	vegetative	dead_nf	FALSE	dead_nf	0	0	Control	Mock rainout	2019-06-09T15:00:00Z	160	2019-06-08T20:00:00Z	159	Normal	160	normal	2019-06-09T18:00:00Z	157.75	2.25	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853
2B197	2	NA	B	n	197	2019-06-24T00:00:00Z	one_or_more	37	21	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2B	2019	blank	1				NA	vegetative > vegetative > flowering	vegetative	flowering	FALSE	vegetative	1	1	Control	Mock rainout	2019-06-09T15:00:00Z	160	2019-06-08T20:00:00Z	159	Normal	160	normal	2019-06-09T18:00:00Z	157.75	2.25	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853
2B198	2	nf	B	blank	198	2019-06-24T00:00:00Z	blank	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2B	2019	nf	NA				NA	vegetative > dead_nf > dead_nf	vegetative	dead_nf	FALSE	dead_nf	0	0	Control	Mock rainout	2019-06-09T15:00:00Z	160	2019-06-08T20:00:00Z	159	Normal	160	normal	2019-06-09T18:00:00Z	157.75	2.25	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853
2B199	2	dead	B	n	199	2019-06-24T00:00:00Z	zero	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2B	2019	dead	0				NA	flowering > dead_nf > dead_nf	flowering	dead_nf	FALSE	dead_nf	0	0	Control	Mock rainout	2019-06-09T15:00:00Z	160	2019-06-08T20:00:00Z	159	Normal	160	normal	2019-06-09T18:00:00Z	157.75	2.25	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853
2B200	2	NA	B	y	200	2019-06-24T00:00:00Z	blank	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2B	2019	blank	NA				NA	vegetative > flowering > dead_nf	vegetative	dead_nf	FALSE	flowering	0	0	Control	Mock rainout	2019-06-09T15:00:00Z	160	2019-06-08T20:00:00Z	159	Normal	160	normal	2019-06-09T18:00:00Z	157.75	2.25	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853
2B201	2	NA	B	y	201	2019-06-24T00:00:00Z	blank	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2B	2019	blank	NA				NA	vegetative > flowering > dead_nf	vegetative	dead_nf	FALSE	flowering	0	0	Control	Mock rainout	2019-06-09T15:00:00Z	160	2019-06-08T20:00:00Z	159	Normal	160	normal	2019-06-09T18:00:00Z	157.75	2.25	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853
2B202	2	NA	B	y	202	2019-07-10T00:00:00Z	blank	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2B	2019	blank	NA				NA	vegetative > flowering > dead_nf	vegetative	dead_nf	FALSE	flowering	0	0	Control	Mock rainout	2019-06-09T15:00:00Z	160	2019-06-08T20:00:00Z	159	Normal	160	normal	2019-06-09T18:00:00Z	157.75	2.25	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853
2C258	2	NA	C	n	258	2019-06-24T00:00:00Z	one_or_more	21	13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2C	2019	blank	1				NA	flowering > vegetative > vegetative	flowering	vegetative	FALSE	vegetative	0	1	Reduction	Reduction	2019-06-09T15:00:00Z	160	2019-06-08T20:00:00Z	159	Normal	160	normal	2019-06-09T18:00:00Z	157.75	2.25	175	227	219	18.420841963803518	13.10256662264089	31.523408586444408
