plot	subplot	plant	seeds	fruits	fruits_split	aborts	fruits_fly_no_seeds	fruits_fly_with_seeds	seeds_fly	fruits_caterpillar	fruits_early_uncountable	flowers_buds_collected_early	flowers_buds_collected_last	notes	plotid	plantid	year	flowers_buds	discard	separate	modify	plantid_new	transition_fixed	status_18_fixed	status_19_fixed	status_20_fixed	modified	water	water4	sun_time	sun_date	warm_time	warm_date	snow	melt_date	snow_new	melt_time	sun_date_normal_mean	melt_offset	water_begin	water_end	last_day	precip_prewater_mm	precip_postwater_mm	precip_est_mm
5	C	217	74	8	4	0	1	0	0	7	0	0	2	NA	5C	5C217	2019	0				NA	vegetative > flowering > flowering	vegetative	flowering	flowering	FALSE	Reduction	Reduction	2019-06-04T15:00:00Z	155	2019-06-03T17:00:00Z	154	Early	155	early	2019-06-04T18:00:00Z	157.75	-2.75	175	227	219	18.73496002150471	13.10256662264089	31.837526644145598
5	C	228	18	2	0	1	5	0	0	0	0	0	1	NA	5C	5C228	2019	0				NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	Reduction	Reduction	2019-06-04T15:00:00Z	155	2019-06-03T17:00:00Z	154	Early	155	early	2019-06-04T18:00:00Z	157.75	-2.75	175	227	219	18.73496002150471	13.10256662264089	31.837526644145598
5	C	229	114	15	13	0	8	0	0	6	0	0	0	NA	5C	5C229	2019	0				NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	Reduction	Reduction	2019-06-04T15:00:00Z	155	2019-06-03T17:00:00Z	154	Early	155	early	2019-06-04T18:00:00Z	157.75	-2.75	175	227	219	18.73496002150471	13.10256662264089	31.837526644145598
5	D	228	69	6	16	1	3	0	0	18	1	0	0	NA	5D	5D228	2019	0				NA	flowering > flowering > dead_nf	flowering	flowering	dead_nf	FALSE	Control	Control	2019-06-04T15:00:00Z	155	2019-06-03T17:00:00Z	154	Early	155	early	2019-06-04T18:00:00Z	157.75	-2.75	175	227	219	18.73496002150471	26.20513324528178	44.94009326678649
5	D	230	131	9	28	0	8	0	0	1	0	0	0	NA	5D	5D230	2019	0				NA	vegetative > flowering > flowering	vegetative	flowering	flowering	FALSE	Control	Control	2019-06-04T15:00:00Z	155	2019-06-03T17:00:00Z	154	Early	155	early	2019-06-04T18:00:00Z	157.75	-2.75	175	227	219	18.73496002150471	26.20513324528178	44.94009326678649
5	D	234	17	3	0	23	0	0	0	0	0	0	25	NA	5D	5D234	2019	0		pheno18 seeds18		NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	Control	Control	2019-06-04T15:00:00Z	155	2019-06-03T17:00:00Z	154	Early	155	early	2019-06-04T18:00:00Z	157.75	-2.75	175	227	219	18.73496002150471	26.20513324528178	44.94009326678649
5	D	239	54	11	2	5	8	0	0	0	0	12	9	NA	5D	5D239	2019	21				NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	Control	Control	2019-06-04T15:00:00Z	155	2019-06-03T17:00:00Z	154	Early	155	early	2019-06-04T18:00:00Z	157.75	-2.75	175	227	219	18.73496002150471	26.20513324528178	44.94009326678649
5	D	240	181	21	10	3	12	0	0	5	0	0	2	NA	5D	5D240	2019	0				NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	Control	Control	2019-06-04T15:00:00Z	155	2019-06-03T17:00:00Z	154	Early	155	early	2019-06-04T18:00:00Z	157.75	-2.75	175	227	219	18.73496002150471	26.20513324528178	44.94009326678649
5	D	241	54	11	22	0	6	0	0	0	0	0	0	NA	5D	5D241	2019	0				NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	Control	Control	2019-06-04T15:00:00Z	155	2019-06-03T17:00:00Z	154	Early	155	early	2019-06-04T18:00:00Z	157.75	-2.75	175	227	219	18.73496002150471	26.20513324528178	44.94009326678649
5	D	246	57	9	6	6	7	0	0	0	1	0	0	NA	5D	5D246	2019	0				NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	Control	Control	2019-06-04T15:00:00Z	155	2019-06-03T17:00:00Z	154	Early	155	early	2019-06-04T18:00:00Z	157.75	-2.75	175	227	219	18.73496002150471	26.20513324528178	44.94009326678649
5	D	249	9	3	0	7	7	0	0	4	0	0	48	NA	5D	5D249	2019	0				NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	Control	Control	2019-06-04T15:00:00Z	155	2019-06-03T17:00:00Z	154	Early	155	early	2019-06-04T18:00:00Z	157.75	-2.75	175	227	219	18.73496002150471	26.20513324528178	44.94009326678649
5	D	256	22	4	37	0	4	0	0	0	0	0	0	NA	5D	5D256	2019	0				NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	Control	Control	2019-06-04T15:00:00Z	155	2019-06-03T17:00:00Z	154	Early	155	early	2019-06-04T18:00:00Z	157.75	-2.75	175	227	219	18.73496002150471	26.20513324528178	44.94009326678649
5	D	257	14	2	26	10	5	0	0	0	0	0	0	NA	5D	5D257	2019	0				NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	Control	Control	2019-06-04T15:00:00Z	155	2019-06-03T17:00:00Z	154	Early	155	early	2019-06-04T18:00:00Z	157.75	-2.75	175	227	219	18.73496002150471	26.20513324528178	44.94009326678649
5	D	261	39	3	17	3	4	0	0	0	0	0	1	NA	5D	5D261	2019	0				NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	Control	Control	2019-06-04T15:00:00Z	155	2019-06-03T17:00:00Z	154	Early	155	early	2019-06-04T18:00:00Z	157.75	-2.75	175	227	219	18.73496002150471	26.20513324528178	44.94009326678649
5	D	262	19	2	26	2	13	0	0	3	0	0	0	NA	5D	5D262	2019	0				NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	Control	Control	2019-06-04T15:00:00Z	155	2019-06-03T17:00:00Z	154	Early	155	early	2019-06-04T18:00:00Z	157.75	-2.75	175	227	219	18.73496002150471	26.20513324528178	44.94009326678649
5	D	264	101	14	21	0	7	0	0	2	0	0	0	NA	5D	5D264	2019	0				NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	Control	Control	2019-06-04T15:00:00Z	155	2019-06-03T17:00:00Z	154	Early	155	early	2019-06-04T18:00:00Z	157.75	-2.75	175	227	219	18.73496002150471	26.20513324528178	44.94009326678649
5	D	266	122	11	19	5	6	0	0	3	0	0	0	NA	5D	5D266	2019	0				NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	Control	Control	2019-06-04T15:00:00Z	155	2019-06-03T17:00:00Z	154	Early	155	early	2019-06-04T18:00:00Z	157.75	-2.75	175	227	219	18.73496002150471	26.20513324528178	44.94009326678649
5	D	272	9	1	13	2	2	0	0	4	0	0	10	NA	5D	5D272	2019	0				NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	Control	Control	2019-06-04T15:00:00Z	155	2019-06-03T17:00:00Z	154	Early	155	early	2019-06-04T18:00:00Z	157.75	-2.75	175	227	219	18.73496002150471	26.20513324528178	44.94009326678649
5	D	282	8	2	27	13	5	0	0	1	0	0	0	NA	5D	5D282	2019	0				NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	Control	Control	2019-06-04T15:00:00Z	155	2019-06-03T17:00:00Z	154	Early	155	early	2019-06-04T18:00:00Z	157.75	-2.75	175	227	219	18.73496002150471	26.20513324528178	44.94009326678649
5	D	286	53	8	11	30	22	0	0	2	0	0	14	NA	5D	5D286	2019	0				NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	Control	Control	2019-06-04T15:00:00Z	155	2019-06-03T17:00:00Z	154	Early	155	early	2019-06-04T18:00:00Z	157.75	-2.75	175	227	219	18.73496002150471	26.20513324528178	44.94009326678649
5	D	287	4	1	6	4	8	0	0	1	0	0	3	NA	5D	5D287	2019	0				NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	Control	Control	2019-06-04T15:00:00Z	155	2019-06-03T17:00:00Z	154	Early	155	early	2019-06-04T18:00:00Z	157.75	-2.75	175	227	219	18.73496002150471	26.20513324528178	44.94009326678649
5	D	288	28	3	16	0	10	0	0	0	0	0	0	NA	5D	5D288	2019	0		census20		NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	Control	Control	2019-06-04T15:00:00Z	155	2019-06-03T17:00:00Z	154	Early	155	early	2019-06-04T18:00:00Z	157.75	-2.75	175	227	219	18.73496002150471	26.20513324528178	44.94009326678649
6	A	123	8	1	5	4	0	0	0	1	0	0	7	NA	6A	6A123	2019	0				NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	Control	Control	2019-06-05T19:00:00Z	156	2019-06-05T17:00:00Z	156	Normal	156	normal	2019-06-05T18:00:00Z	157.75	-1.75	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853
6	A	124	18	3	7	11	1	0	0	0	0	0	5	NA	6A	6A124	2019	0				NA	vegetative > flowering > vegetative	vegetative	flowering	vegetative	FALSE	Control	Control	2019-06-05T19:00:00Z	156	2019-06-05T17:00:00Z	156	Normal	156	normal	2019-06-05T18:00:00Z	157.75	-1.75	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853
5	D	241	18	3	0	6	2	0	0	0	0	0	9	NA	5D	5D241	2019	0				NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	Control	Control	2019-06-04T15:00:00Z	155	2019-06-03T17:00:00Z	154	Early	155	early	2019-06-04T18:00:00Z	157.75	-2.75	175	227	219	18.73496002150471	26.20513324528178	44.94009326678649
5	D	262	292	46	0	19	5	0	0	2	0	0	22	NA	5D	5D262	2019	0				NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	Control	Control	2019-06-04T15:00:00Z	155	2019-06-03T17:00:00Z	154	Early	155	early	2019-06-04T18:00:00Z	157.75	-2.75	175	227	219	18.73496002150471	26.20513324528178	44.94009326678649
5	D	266	18	4	0	17	0	0	0	2	0	0	17	NA	5D	5D266	2019	0				NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	Control	Control	2019-06-04T15:00:00Z	155	2019-06-03T17:00:00Z	154	Early	155	early	2019-06-04T18:00:00Z	157.75	-2.75	175	227	219	18.73496002150471	26.20513324528178	44.94009326678649
6	B	31	50	6	0	1	1	0	0	0	0	0	15	NA	6B	6B31	2019	0				NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	Reduction	Reduction	2019-06-05T19:00:00Z	156	2019-06-05T17:00:00Z	156	Normal	156	normal	2019-06-05T18:00:00Z	157.75	-1.75	175	227	219	18.420841963803518	13.10256662264089	31.523408586444408
6	C	123	26	6	0	7	0	0	0	0	0	0	5	NA	6C	6C123	2019	0				NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	Control	Mock rainout	2019-06-05T19:00:00Z	156	2019-06-05T17:00:00Z	156	Normal	156	normal	2019-06-05T18:00:00Z	157.75	-1.75	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853
6	A	156	6	2	6	0	0	0	0	0	0	0	0	NA	6A	6A156	2019	0				NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	Control	Control	2019-06-05T19:00:00Z	156	2019-06-05T17:00:00Z	156	Normal	156	normal	2019-06-05T18:00:00Z	157.75	-1.75	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853
6	A	171	9	2	3	7	1	0	0	0	0	0	4	NA	6A	6A171	2019	0				NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	Control	Control	2019-06-05T19:00:00Z	156	2019-06-05T17:00:00Z	156	Normal	156	normal	2019-06-05T18:00:00Z	157.75	-1.75	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853
6	B	2	114	21	11	10	6	0	0	4	0	0	29	NA	6B	6B2	2019	0				NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	Reduction	Reduction	2019-06-05T19:00:00Z	156	2019-06-05T17:00:00Z	156	Normal	156	normal	2019-06-05T18:00:00Z	157.75	-1.75	175	227	219	18.420841963803518	13.10256662264089	31.523408586444408
6	B	7	48	9	19	8	2	0	0	0	6	0	1	assuming 6(E) means 6 early uncountable fruits	6B	6B7	2019	0				NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	Reduction	Reduction	2019-06-05T19:00:00Z	156	2019-06-05T17:00:00Z	156	Normal	156	normal	2019-06-05T18:00:00Z	157.75	-1.75	175	227	219	18.420841963803518	13.10256662264089	31.523408586444408
6	B	23	0	0	0	0	0	0	0	0	0	0	0	NA	6B	6B23	2019	0				NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	Reduction	Reduction	2019-06-05T19:00:00Z	156	2019-06-05T17:00:00Z	156	Normal	156	normal	2019-06-05T18:00:00Z	157.75	-1.75	175	227	219	18.420841963803518	13.10256662264089	31.523408586444408
6	B	29	256	33	6	12	23	0	0	1	0	0	20	NA	6B	6B29	2019	0		seeds18		NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	Reduction	Reduction	2019-06-05T19:00:00Z	156	2019-06-05T17:00:00Z	156	Normal	156	normal	2019-06-05T18:00:00Z	157.75	-1.75	175	227	219	18.420841963803518	13.10256662264089	31.523408586444408
6	B	35	32	3	9	8	1	0	0	2	0	0	2	NA	6B	6B35	2019	0				NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	Reduction	Reduction	2019-06-05T19:00:00Z	156	2019-06-05T17:00:00Z	156	Normal	156	normal	2019-06-05T18:00:00Z	157.75	-1.75	175	227	219	18.420841963803518	13.10256662264089	31.523408586444408
6	B	36	125	11	10	8	2	0	0	5	0	0	1	NA	6B	6B36	2019	0				NA	vegetative > flowering > flowering	vegetative	flowering	flowering	FALSE	Reduction	Reduction	2019-06-05T19:00:00Z	156	2019-06-05T17:00:00Z	156	Normal	156	normal	2019-06-05T18:00:00Z	157.75	-1.75	175	227	219	18.420841963803518	13.10256662264089	31.523408586444408
6	C	80	88	13	3	6	5	0	0	2	0	0	6	NA	6C	6C80	2019	0				NA	vegetative > flowering > vegetative	vegetative	flowering	vegetative	FALSE	Control	Mock rainout	2019-06-05T19:00:00Z	156	2019-06-05T17:00:00Z	156	Normal	156	normal	2019-06-05T18:00:00Z	157.75	-1.75	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853
6	C	83	36	5	24	9	17	0	0	2	0	0	4	NA	6C	6C83	2019	0				NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	Control	Mock rainout	2019-06-05T19:00:00Z	156	2019-06-05T17:00:00Z	156	Normal	156	normal	2019-06-05T18:00:00Z	157.75	-1.75	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853
6	B	10	87	9	7	4	1	0	0	12	0	0	1	NA	6B	6B10	2019	0				NA	vegetative > flowering > vegetative	vegetative	flowering	vegetative	FALSE	Reduction	Reduction	2019-06-05T19:00:00Z	156	2019-06-05T17:00:00Z	156	Normal	156	normal	2019-06-05T18:00:00Z	157.75	-1.75	175	227	219	18.420841963803518	13.10256662264089	31.523408586444408
6	B	13	76	11	9	1	6	0	0	0	0	0	0	NA	6B	6B13	2019	0				NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	Reduction	Reduction	2019-06-05T19:00:00Z	156	2019-06-05T17:00:00Z	156	Normal	156	normal	2019-06-05T18:00:00Z	157.75	-1.75	175	227	219	18.420841963803518	13.10256662264089	31.523408586444408
6	B	29	80	10	38	3	5	0	0	0	0	0	0	combined two columns	6B	6B29	2019	0		seeds18		NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	Reduction	Reduction	2019-06-05T19:00:00Z	156	2019-06-05T17:00:00Z	156	Normal	156	normal	2019-06-05T18:00:00Z	157.75	-1.75	175	227	219	18.420841963803518	13.10256662264089	31.523408586444408
6	B	37	127	12	23	1	3	0	0	1	0	0	3	counted (9) by itself as 9 splits for now - check original	6B	6B37	2019	0				NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	Reduction	Reduction	2019-06-05T19:00:00Z	156	2019-06-05T17:00:00Z	156	Normal	156	normal	2019-06-05T18:00:00Z	157.75	-1.75	175	227	219	18.420841963803518	13.10256662264089	31.523408586444408
6	C	123	176	21	0	0	0	0	0	9	0	0	0	NA	6C	6C123	2019	0				NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	Control	Mock rainout	2019-06-05T19:00:00Z	156	2019-06-05T17:00:00Z	156	Normal	156	normal	2019-06-05T18:00:00Z	157.75	-1.75	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853
6	C	108	121	15	0	24	0	0	0	0	0	0	0	NA	6C	6C108	2019	0				NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	Control	Mock rainout	2019-06-05T19:00:00Z	156	2019-06-05T17:00:00Z	156	Normal	156	normal	2019-06-05T18:00:00Z	157.75	-1.75	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853
6	D	81	57	9	2	1	0	0	0	1	0	0	0	NA	6D	6D81	2019	0				NA	vegetative > flowering > vegetative	vegetative	flowering	vegetative	FALSE	Addition	Addition	2019-06-05T19:00:00Z	156	2019-06-05T17:00:00Z	156	Normal	156	normal	2019-06-05T18:00:00Z	157.75	-1.75	175	227	219	18.420841963803518	103.20513324528179	121.62597520908531
3	C	122	0	0	0	18	2	0	0	0	0	0	9	NA	3C	3C122	2019	0				NA	vegetative > flowering > vegetative	vegetative	flowering	vegetative	FALSE	Addition	Addition	2019-06-07T14:00:00Z	158	2019-06-06T19:00:00Z	157	Normal	158	normal	2019-06-07T18:00:00Z	157.75	0.25	175	227	219	18.420841963803518	103.20513324528179	121.62597520908531
3	C	141	0	0	0	18	0	0	0	0	0	0	2	NA	3C	3C141	2019	0				NA	vegetative > vegetative > tagnf	vegetative	vegetative	tagnf	FALSE	Addition	Addition	2019-06-07T14:00:00Z	158	2019-06-06T19:00:00Z	157	Normal	158	normal	2019-06-07T18:00:00Z	157.75	0.25	175	227	219	18.420841963803518	103.20513324528179	121.62597520908531
6	C	108	209	16	29	0	2	0	0	0	0	0	0	NA	6C	6C108	2019	0				NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	Control	Mock rainout	2019-06-05T19:00:00Z	156	2019-06-05T17:00:00Z	156	Normal	156	normal	2019-06-05T18:00:00Z	157.75	-1.75	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853
6	C	122	15	1	10	0	0	0	0	3	0	0	0	NA	6C	6C122	2019	0				NA	vegetative > flowering > vegetative	vegetative	flowering	vegetative	FALSE	Control	Mock rainout	2019-06-05T19:00:00Z	156	2019-06-05T17:00:00Z	156	Normal	156	normal	2019-06-05T18:00:00Z	157.75	-1.75	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853
6	C	123	263	27	26	0	6	0	0	0	0	0	0	NA	6C	6C123	2019	0				NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	Control	Mock rainout	2019-06-05T19:00:00Z	156	2019-06-05T17:00:00Z	156	Normal	156	normal	2019-06-05T18:00:00Z	157.75	-1.75	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853
6	D	39	147	27	22	7	9	0	0	3	0	0	10	NA	6D	6D39	2019	0				NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	Addition	Addition	2019-06-05T19:00:00Z	156	2019-06-05T17:00:00Z	156	Normal	156	normal	2019-06-05T18:00:00Z	157.75	-1.75	175	227	219	18.420841963803518	103.20513324528179	121.62597520908531
6	D	40	15	1	24	15	7	0	0	0	0	0	8	NA	6D	6D40	2019	0		pheno18		NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	Addition	Addition	2019-06-05T19:00:00Z	156	2019-06-05T17:00:00Z	156	Normal	156	normal	2019-06-05T18:00:00Z	157.75	-1.75	175	227	219	18.420841963803518	103.20513324528179	121.62597520908531
6	D	50	47	6	9	3	1	0	0	1	0	0	5	NA	6D	6D50	2019	0				NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	Addition	Addition	2019-06-05T19:00:00Z	156	2019-06-05T17:00:00Z	156	Normal	156	normal	2019-06-05T18:00:00Z	157.75	-1.75	175	227	219	18.420841963803518	103.20513324528179	121.62597520908531
6	D	79	31	6	2	4	2	0	0	4	0	0	31	NA	6D	6D79	2019	0				NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	Addition	Addition	2019-06-05T19:00:00Z	156	2019-06-05T17:00:00Z	156	Normal	156	normal	2019-06-05T18:00:00Z	157.75	-1.75	175	227	219	18.420841963803518	103.20513324528179	121.62597520908531
6	D	80	95	8	18	0	7	0	0	0	3	0	0	assuming 3(E) means 3 early uncountable fruits	6D	6D80	2019	0				NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	Addition	Addition	2019-06-05T19:00:00Z	156	2019-06-05T17:00:00Z	156	Normal	156	normal	2019-06-05T18:00:00Z	157.75	-1.75	175	227	219	18.420841963803518	103.20513324528179	121.62597520908531
2	A	678	2	2	0	0	0	0	0	0	0	0	0	NA	2A	2A678	2019	0				NA	NA	NA	NA	NA	FALSE	Control	Control	2019-06-09T15:00:00Z	160	2019-06-08T20:00:00Z	159	Normal	160	normal	2019-06-09T18:00:00Z	157.75	2.25	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853
2	C	2	8	3	0	1	0	0	0	0	0	0	0	NA	2C	2C2	2019	0				NA	NA	NA	NA	NA	FALSE	Reduction	Reduction	2019-06-09T15:00:00Z	160	2019-06-08T20:00:00Z	159	Normal	160	normal	2019-06-09T18:00:00Z	157.75	2.25	175	227	219	18.420841963803518	13.10256662264089	31.523408586444408
