year	plotid	plant	plantid_uncorrected	photosynthesis	conductance	WUE	notes	plantid	plot	subplot	discard	separate	modify	plantid_new	transition_fixed	status_18_fixed	status_19_fixed	status_20_fixed	modified	flowered	survived	water	water4	sun_time	sun_date	warm_time	warm_date	snow	sun_date_normal_mean	melt_offset	water_begin	water_end	last_day	precip_prewater_mm	precip_postwater_mm	precip_est_mm	date	n_leaves	VWC
2019	6A	150	6A150	20.2505	0.36754	55.095	NA	6A150	6	A				NA	vegetative > vegetative > vegetative	vegetative	vegetative	vegetative	FALSE	0	1	Control	Control	2019-06-05T19:00:00Z	156	2019-06-05T17:00:00Z	156	Normal	157.75	-1.75	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853	NA	NA	NA
2019	6A	153	6A153	18.1302	0.43984	41.358	NA	6A153	6	A				NA	vegetative > vegetative > dead_nf	vegetative	vegetative	dead_nf	FALSE	0	0	Control	Control	2019-06-05T19:00:00Z	156	2019-06-05T17:00:00Z	156	Normal	157.75	-1.75	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853	NA	NA	NA
2019	6A	165	6A165	30.5157	0.42092	72.509	NA	6A165	6	A				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	FALSE	1	1	Control	Control	2019-06-05T19:00:00Z	156	2019-06-05T17:00:00Z	156	Normal	157.75	-1.75	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853	NA	NA	NA
2019	6A	168	6A168	2.6887	0.12758	21.074	NA	6A168	6	A				NA	vegetative > vegetative > vegetative	vegetative	vegetative	vegetative	FALSE	0	1	Control	Control	2019-06-05T19:00:00Z	156	2019-06-05T17:00:00Z	156	Normal	157.75	-1.75	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853	NA	NA	NA
2019	6A	169	6A169	46.6028	0.7807	59.697	NA	6A169	6	A				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	FALSE	1	1	Control	Control	2019-06-05T19:00:00Z	156	2019-06-05T17:00:00Z	156	Normal	157.75	-1.75	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853	NA	NA	NA
2019	6B	9	6B9	25.4268	0.2981	86.999	NA	6B9	6	B				NA	vegetative > vegetative > vegetative	vegetative	vegetative	vegetative	FALSE	0	1	Reduction	Reduction	2019-06-05T19:00:00Z	156	2019-06-05T17:00:00Z	156	Normal	157.75	-1.75	175	227	219	18.420841963803518	13.10256662264089	31.523408586444408	NA	NA	NA
2019	6B	21	6B21	32.5233	0.27308	120.196	NA	6B21	6	B				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	FALSE	1	1	Reduction	Reduction	2019-06-05T19:00:00Z	156	2019-06-05T17:00:00Z	156	Normal	157.75	-1.75	175	227	219	18.420841963803518	13.10256662264089	31.523408586444408	NA	NA	NA
2019	6B	22	6B22	26.9637	0.44213	61.001	NA	6B22	6	B				NA	vegetative > vegetative > vegetative	vegetative	vegetative	vegetative	FALSE	0	1	Reduction	Reduction	2019-06-05T19:00:00Z	156	2019-06-05T17:00:00Z	156	Normal	157.75	-1.75	175	227	219	18.420841963803518	13.10256662264089	31.523408586444408	NA	NA	NA
2019	6B	31	6B31	77.7857	0.66749	116.531	NA	6B31	6	B				NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	0	0	Reduction	Reduction	2019-06-05T19:00:00Z	156	2019-06-05T17:00:00Z	156	Normal	157.75	-1.75	175	227	219	18.420841963803518	13.10256662264089	31.523408586444408	NA	NA	NA
2019	6C	81	6C81	24.2359	0.21583	112.3	NA	6C81	6	C		pheno19		NA	vegetative > vegetative > vegetative	vegetative	vegetative	vegetative	FALSE	0	1	Control	Mock rainout	2019-06-05T19:00:00Z	156	2019-06-05T17:00:00Z	156	Normal	157.75	-1.75	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853	NA	NA	NA
2019	6C	86	6C86	2.4546	0.03146	77.793	NA	6C86	6	C				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	FALSE	1	1	Control	Mock rainout	2019-06-05T19:00:00Z	156	2019-06-05T17:00:00Z	156	Normal	157.75	-1.75	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853	NA	NA	NA
2019	6C	96	6C96	14.9084	0.5631	26.477	NA	6C96	6	C				NA	vegetative > flowering > flowering	vegetative	flowering	flowering	FALSE	1	1	Control	Mock rainout	2019-06-05T19:00:00Z	156	2019-06-05T17:00:00Z	156	Normal	157.75	-1.75	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853	NA	NA	NA
2019	6C	113	6C113	17.191	0.51644	33.305	NA	6C113	6	C				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	FALSE	1	1	Control	Mock rainout	2019-06-05T19:00:00Z	156	2019-06-05T17:00:00Z	156	Normal	157.75	-1.75	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853	NA	NA	NA
2019	6C	116	6C116	24.3967	0.39164	62.306	NA	6C116	6	C				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	FALSE	1	1	Control	Mock rainout	2019-06-05T19:00:00Z	156	2019-06-05T17:00:00Z	156	Normal	157.75	-1.75	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853	NA	NA	NA
2019	6D	45	6D45	15.6204	0.61469	25.556	NA	6D45	6	D				NA	flowering > vegetative > flowering	flowering	vegetative	flowering	FALSE	1	1	Addition	Addition	2019-06-05T19:00:00Z	156	2019-06-05T17:00:00Z	156	Normal	157.75	-1.75	175	227	219	18.420841963803518	103.20513324528179	121.62597520908531	NA	NA	NA
2019	6D	56	6D56	28.71875	0.589105	49.015	JP: two measurements of this plant in WUE_19, but neither of them match this WUE value. Not the mean WUE or WUE calculated from the means either.	6D56	6	D				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	FALSE	1	1	Addition	Addition	2019-06-05T19:00:00Z	156	2019-06-05T17:00:00Z	156	Normal	157.75	-1.75	175	227	219	18.420841963803518	103.20513324528179	121.62597520908531	NA	NA	NA
2019	6D	57	6D57	16.2571	0.46174	35.211	NA	6D57	6	D				NA	vegetative > vegetative > vegetative	vegetative	vegetative	vegetative	FALSE	0	1	Addition	Addition	2019-06-05T19:00:00Z	156	2019-06-05T17:00:00Z	156	Normal	157.75	-1.75	175	227	219	18.420841963803518	103.20513324528179	121.62597520908531	NA	NA	NA
2019	6D	64	6D64	20.0057	0.66318	30.166	NA	6D64	6	D				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	FALSE	1	1	Addition	Addition	2019-06-05T19:00:00Z	156	2019-06-05T17:00:00Z	156	Normal	157.75	-1.75	175	227	219	18.420841963803518	103.20513324528179	121.62597520908531	NA	NA	NA
2020	1A	NULL	NA	NA	NA	NA	no measurement taken?	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-07-22T00:00:00Z	NA	NA
2020	1B	NULL	NA	NA	NA	NA	no measurement taken?	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-07-22T00:00:00Z	NA	NA
2020	1C	NULL	NA	NA	NA	NA	no measurement taken?	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-07-22T00:00:00Z	NA	NA
2020	1D	NULL	NA	NA	NA	NA	no measurement taken?	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-07-22T00:00:00Z	NA	NA
2020	2A	NULL	NA	NA	NA	NA	no measurement taken?	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-07-22T00:00:00Z	NA	NA
2020	2B	NULL	NA	21.215445126320255	0.12207966554614659	174.0235	missing plantid	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-07-22T00:00:00Z	NA	NA
2020	2C	NULL	NA	NA	NA	NA	no measurement taken?	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-07-22T00:00:00Z	NA	NA
2020	2D	NULL	NA	NA	NA	NA	no measurement taken?	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-07-22T00:00:00Z	NA	NA
2020	3A	NULL	NA	13.388227728065896	0.06618141242360741	202.2959	missing plantid	NA	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-07-22T00:00:00Z	NA	NA
2020	3B	NULL	NA	NA	NA	NA	no measurement taken?	NA	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-07-22T00:00:00Z	NA	NA
2020	3C	NULL	NA	NA	NA	NA	no measurement taken?	NA	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-07-22T00:00:00Z	NA	NA
2020	3D	NULL	NA	9.958549812277418	0.08655575075981606	114.9572	missing plantid	NA	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-07-22T00:00:00Z	NA	NA
2020	4A	NULL	NA	20.411913177976373	0.16606667938432346	122.9656	missing plantid	NA	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-07-22T00:00:00Z	NA	NA
2020	4B	NULL	NA	3.139052393542548	0.04512019582392765	69.09228	missing plantid	NA	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-07-22T00:00:00Z	NA	NA
2020	4C	NULL	NA	28.227761565653896	0.13626226676106673	207.1692	missing plantid	NA	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-07-22T00:00:00Z	NA	NA
2020	4D	NULL	NA	NA	NA	NA	no measurement taken?	NA	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-07-22T00:00:00Z	NA	NA
2020	5A	NULL	NA	11.921393920050388	0.09151169579362631	132.2344	missing plantid	NA	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-07-22T00:00:00Z	NA	NA
2020	5B	NULL	NA	1.5730579091368444	0.013162113120607829	120.7607	missing plantid	NA	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-07-22T00:00:00Z	NA	NA
2020	5C	NULL	NA	12.557633123446953	0.05550534274257231	226.2419	missing plantid	NA	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-07-22T00:00:00Z	NA	NA
2020	5D	NULL	NA	9.163414648600405	0.04024586314034557	227.6859	missing plantid	NA	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-07-22T00:00:00Z	NA	NA
2020	6A	NULL	NA	NA	NA	NA	no measurement taken?	NA	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-07-22T00:00:00Z	NA	NA
2020	6B	NULL	NA	28.327149802204058	0.14059016834623672	201.5856	missing plantid	NA	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-07-22T00:00:00Z	NA	NA
2020	6C	NULL	NA	4.427840494514381	0.023756250701909464	186.3863	missing plantid	NA	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-07-22T00:00:00Z	NA	NA
2020	6D	NULL	NA	30.66235689569548	0.23090033737945836	132.7381	missing plantid	NA	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-07-22T00:00:00Z	NA	NA
2020	1A	NULL	NA	17.001065946622692	0.11445272965052901	148.5422	missing plantid	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-07-23T00:00:00Z	NA	NA
2020	1B	NULL	NA	7.200238502553772	0.03425900958864801	210.1707	missing plantid	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-07-23T00:00:00Z	NA	NA
2020	1C	NULL	NA	20.841648806032357	0.10816238666757508	192.76	missing plantid	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-07-23T00:00:00Z	NA	NA
2020	1D	NULL	NA	7.159420919914893	0.03611542626742587	198.2372	missing plantid	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-07-23T00:00:00Z	NA	NA
2020	2A	NULL	NA	22.079406803529434	0.2048941691949542	112.7523	missing plantid	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-07-23T00:00:00Z	NA	NA
2020	2B	NULL	NA	16.049202948822206	0.10125390311074356	159.5301	missing plantid	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-07-23T00:00:00Z	NA	NA
2020	2C	NULL	NA	NA	NA	NA	no measurement taken?	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-07-23T00:00:00Z	NA	NA
2020	2D	NULL	NA	20.551559944711236	0.12450436921199493	165.2723	missing plantid	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-07-23T00:00:00Z	NA	NA
2020	3A	NULL	NA	15.290124627708106	0.06431272824509512	237.7465	missing plantid	NA	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-07-23T00:00:00Z	NA	NA
2020	3B	NULL	NA	7.515677750773939	0.039575430135296276	189.9077	missing plantid	NA	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-07-23T00:00:00Z	NA	NA
2020	3C	NULL	NA	22.354310516803203	0.13242316666473794	178.8608	missing plantid	NA	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-07-23T00:00:00Z	NA	NA
2020	3D	NULL	NA	11.893811424635576	0.0849557428409286	140.1657	missing plantid	NA	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-07-23T00:00:00Z	NA	NA
2020	4A	NULL	NA	12.636703852879984	0.05566499212854947	227.0135	missing plantid	NA	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-07-23T00:00:00Z	NA	NA
2020	4B	NULL	NA	1.8080110280015214	0.009362051092217176	193.1213	missing plantid	NA	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-07-23T00:00:00Z	NA	NA
2020	4C	NULL	NA	36.92273793521598	0.17530620148541876	210.4534	missing plantid	NA	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-07-23T00:00:00Z	NA	NA
2020	4D	NULL	NA	14.936737887832324	0.0809076793609886	184.9863	missing plantid	NA	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-07-23T00:00:00Z	NA	NA
2020	5A	NULL	NA	29.091682681624285	0.1552311438008281	194.7379	missing plantid	NA	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-07-23T00:00:00Z	NA	NA
2020	5B	NULL	NA	NA	NA	NA	no measurement taken?	NA	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-07-23T00:00:00Z	NA	NA
2020	5C	NULL	NA	NA	NA	NA	no measurement taken?	NA	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-07-23T00:00:00Z	NA	NA
2020	5D	NULL	NA	12.71980719359059	0.1363617082089653	93.29248	missing plantid	NA	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-07-23T00:00:00Z	NA	NA
2020	6A	NULL	NA	17.33474104385244	0.10180055253642815	172.0151	missing plantid	NA	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-07-23T00:00:00Z	NA	NA
2020	6B	NULL	NA	5.058163635114547	0.02602744940733212	194.3396	missing plantid	NA	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-07-23T00:00:00Z	NA	NA
2020	6C	NULL	NA	19.290942681702525	0.09209238864225869	212.5157	missing plantid	NA	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-07-23T00:00:00Z	NA	NA
2020	6D	NULL	NA	44.547371525280255	0.31010604631697014	143.647	missing plantid	NA	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-07-23T00:00:00Z	NA	NA
2020	1A	NULL	NA	16.385419538745538	0.23854829134168964	68.65064	missing plantid	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-07-29T00:00:00Z	NA	NA
2020	1B	662	NA	22.351348618458772	0.13352807871789288	167.369	NA	1B662	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-07-29T00:00:00Z	NA	NA
2020	1C	76	NA	19.934493229545886	0.14129312533072463	146.1053	NA	1C76	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-07-29T00:00:00Z	NA	NA
2020	1D	16	NA	16.876812316501113	0.08913640457748052	189.7351	NA	1D16	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-07-29T00:00:00Z	NA	NA
2020	2A	176	NA	42.48161079804585	0.41618905598838113	102.0779	NA	2A176	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-07-29T00:00:00Z	NA	NA
2020	2B	137	NA	19.730151167218523	0.12328374890484067	160.0692	NA	2B137	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-07-29T00:00:00Z	NA	NA
2020	2C	261	NA	16.38409885834018	0.10559449310075213	155.1851	NA	2C261	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-07-29T00:00:00Z	NA	NA
2020	2D	184	NA	37.706164833175436	0.29412052780372067	128.2337	NA	2D184	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-07-29T00:00:00Z	NA	NA
2020	3A	650	NA	12.055475491875313	0.059965571367709795	201.04	NA	3A650	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-07-29T00:00:00Z	NA	NA
2020	3B	610	NA	7.148750352094925	0.03613339054845979	196.9124	NA	3B610	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-07-29T00:00:00Z	NA	NA
2020	3C	162	NA	11.855916315640956	0.1425729768825574	82.4988	NA	3C162	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-07-29T00:00:00Z	NA	NA
2020	3D	888	NA	25.017761812388404	0.6276627784469444	44.3933	NA	3D888	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-07-29T00:00:00Z	NA	NA
2020	4A	60	NA	19.75043317478933	0.1588806398509901	124.4382	NA	4A60	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-07-29T00:00:00Z	NA	NA
2020	4B	214	NA	10.821704694022195	0.10422341429486134	103.8315	NA	4B214	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-07-29T00:00:00Z	NA	NA
2020	4C	106	NA	32.643378136781536	0.2139406476738483	152.7304	NA	4C106	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-07-29T00:00:00Z	NA	NA
2020	4D	35	NA	15.684493796380188	0.10496136393236977	150.3826	NA	4D35	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-07-29T00:00:00Z	NA	NA
2020	5A	auntedge	NA	18.80956051343943	0.13940720740405918	135.175	"JP: what does auntedge mean? maybe handwriting said ""on the edge""?"	5Aauntedge	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-07-29T00:00:00Z	NA	NA
2020	5B	18	NA	22.294441933276666	0.16397004660136882	135.9782	NA	5B18	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-07-29T00:00:00Z	NA	NA
2020	5C	203	NA	13.578311671186007	0.07704037140759484	176.2493	NA	5C203	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-07-29T00:00:00Z	NA	NA
2020	5D	270	NA	4.734996189910271	0.06357191726588893	74.5645	NA	5D270	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-07-29T00:00:00Z	NA	NA
2020	6A	128	NA	23.68153756235844	0.2149748236509979	110.1543	NA	6A128	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-07-29T00:00:00Z	NA	NA
2020	6B	NULL	NA	NA	NA	NA	no measurement taken?	NA	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-07-29T00:00:00Z	NA	NA
2020	6C	81	NA	23.798811972157704	0.2039856335609191	116.2291	NA	6C81	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-07-29T00:00:00Z	NA	NA
2020	6D	untagged	NA	28.101370077683697	0.19685876968804106	142.7489	untagged plant	6Duntagged	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-07-29T00:00:00Z	NA	NA
2020	1A	NULL	NA	8.905929434933068	0.10822993178667051	82.14587	missing plantid	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-07-30T00:00:00Z	NA	NA
